run,step,time,magnetization,coordination_level,invalid_count
16,412,8.24,0.44,0.44,0
17,412,8.24,0.56,0.56,0
18,412,8.24,0.48,0.48,0
19,412,8.24,0.76,0.76,0
0,413,8.26,-0.72,0.72,0
1,413,8.26,0.56,0.56,0
2,413,8.26,-0.68,0.68,0
3,413,8.26,-0.44,0.44,0
4,413,8.26,0.8,0.8,0
5,413,8.26,-0.8,0.8,0
6,413,8.26,-0.2,0.2,0
7,413,8.26,0.72,0.72,0
8,413,8.26,0.56,0.56,0
9,413,8.26,-0.6,0.6,0
10,413,8.26,0.52,0.52,0
11,413,8.26,0.72,0.72,0
12,413,8.26,-0.56,0.56,0
13,413,8.26,-1.0,1.0,0
14,413,8.26,-0.24,0.24,0
15,413,8.26,0.36,0.36,0
16,413,8.26,0.44,0.44,0
17,413,8.26,0.6,0.6,0
18,413,8.26,0.52,0.52,0
19,413,8.26,0.76,0.76,0
0,414,8.28,-0.72,0.72,0
1,414,8.28,0.56,0.56,0
2,414,8.28,-0.68,0.68,0
3,414,8.28,-0.44,0.44,0
4,414,8.28,0.8,0.8,0
5,414,8.28,-0.8,0.8,0
6,414,8.28,-0.16,0.16,0
7,414,8.28,0.72,0.72,0
8,414,8.28,0.56,0.56,0
9,414,8.28,-0.64,0.64,0
10,414,8.28,0.52,0.52,0
11,414,8.28,0.72,0.72,0
12,414,8.28,-0.6,0.6,0
13,414,8.28,-1.0,1.0,0
14,414,8.28,-0.24,0.24,0
15,414,8.28,0.36,0.36,0
16,414,8.28,0.44,0.44,0
17,414,8.28,0.6,0.6,0
18,414,8.28,0.52,0.52,0
19,414,8.28,0.76,0.76,0
0,415,8.3,-0.72,0.72,0
1,415,8.3,0.56,0.56,0
2,415,8.3,-0.68,0.68,0
3,415,8.3,-0.44,0.44,0
4,415,8.3,0.8,0.8,0
5,415,8.3,-0.8,0.8,0
6,415,8.3,-0.2,0.2,0
7,415,8.3,0.68,0.68,0
8,415,8.3,0.6,0.6,0
9,415,8.3,-0.64,0.64,0
10,415,8.3,0.52,0.52,0
11,415,8.3,0.72,0.72,0
12,415,8.3,-0.64,0.64,0
13,415,8.3,-1.0,1.0,0
14,415,8.3,-0.24,0.24,0
15,415,8.3,0.4,0.4,0
16,415,8.3,0.44,0.44,0
17,415,8.3,0.6,0.6,0
18,415,8.3,0.52,0.52,0
19,415,8.3,0.76,0.76,0
0,416,8.32,-0.72,0.72,0
1,416,8.32,0.56,0.56,0
2,416,8.32,-0.68,0.68,0
3,416,8.32,-0.48,0.48,0
4,416,8.32,0.76,0.76,0
5,416,8.32,-0.8,0.8,0
6,416,8.32,-0.24,0.24,0
7,416,8.32,0.68,0.68,0
8,416,8.32,0.6,0.6,0
9,416,8.32,-0.64,0.64,0
10,416,8.32,0.48,0.48,0
11,416,8.32,0.72,0.72,0
12,416,8.32,-0.64,0.64,0
13,416,8.32,-1.0,1.0,0
14,416,8.32,-0.24,0.24,0
15,416,8.32,0.4,0.4,0
16,416,8.32,0.44,0.44,0
17,416,8.32,0.6,0.6,0
18,416,8.32,0.48,0.48,0
19,416,8.32,0.76,0.76,0
0,417,8.34,-0.68,0.68,0
1,417,8.34,0.56,0.56,0
2,417,8.34,-0.68,0.68,0
3,417,8.34,-0.48,0.48,0
4,417,8.34,0.76,0.76,0
5,417,8.34,-0.76,0.76,0
6,417,8.34,-0.24,0.24,0
7,417,8.34,0.68,0.68,0
8,417,8.34,0.6,0.6,0
9,417,8.34,-0.64,0.64,0
10,417,8.34,0.48,0.48,0
11,417,8.34,0.72,0.72,0
12,417,8.34,-0.64,0.64,0
13,417,8.34,-1.0,1.0,0
14,417,8.34,-0.2,0.2,0
15,417,8.34,0.4,0.4,0
16,417,8.34,0.44,0.44,0
17,417,8.34,0.56,0.56,0
18,417,8.34,0.48,0.48,0
19,417,8.34,0.76,0.76,0
0,418,8.36,-0.64,0.64,0
1,418,8.36,0.6,0.6,0
2,418,8.36,-0.64,0.64,0
3,418,8.36,-0.48,0.48,0
4,418,8.36,0.76,0.76,0
5,418,8.36,-0.76,0.76,0
6,418,8.36,-0.28,0.28,0
7,418,8.36,0.68,0.68,0
8,418,8.36,0.6,0.6,0
9,418,8.36,-0.64,0.64,0
10,418,8.36,0.48,0.48,0
11,418,8.36,0.72,0.72,0
12,418,8.36,-0.68,0.68,0
13,418,8.36,-1.0,1.0,0
14,418,8.36,-0.2,0.2,0
15,418,8.36,0.4,0.4,0
16,418,8.36,0.44,0.44,0
17,418,8.36,0.6,0.6,0
18,418,8.36,0.48,0.48,0
19,418,8.36,0.76,0.76,0
0,419,8.38,-0.64,0.64,0
1,419,8.38,0.64,0.64,0
2,419,8.38,-0.64,0.64,0
3,419,8.38,-0.48,0.48,0
4,419,8.38,0.76,0.76,0
5,419,8.38,-0.8,0.8,0
6,419,8.38,-0.28,0.28,0
7,419,8.38,0.68,0.68,0
8,419,8.38,0.6,0.6,0
9,419,8.38,-0.68,0.68,0
10,419,8.38,0.52,0.52,0
11,419,8.38,0.68,0.68,0
12,419,8.38,-0.68,0.68,0
13,419,8.38,-1.0,1.0,0
14,419,8.38,-0.2,0.2,0
15,419,8.38,0.4,0.4,0
16,419,8.38,0.44,0.44,0
17,419,8.38,0.6,0.6,0
18,419,8.38,0.52,0.52,0
19,419,8.38,0.76,0.76,0
0,420,8.4,-0.64,0.64,0
1,420,8.4,0.64,0.64,0
2,420,8.4,-0.64,0.64,0
3,420,8.4,-0.48,0.48,0
4,420,8.4,0.76,0.76,0
5,420,8.4,-0.84,0.84,0
6,420,8.4,-0.28,0.28,0
7,420,8.4,0.68,0.68,0
8,420,8.4,0.64,0.64,0
9,420,8.4,-0.68,0.68,0
10,420,8.4,0.52,0.52,0
11,420,8.4,0.68,0.68,0
12,420,8.4,-0.68,0.68,0
13,420,8.4,-1.0,1.0,0
14,420,8.4,-0.16,0.16,0
15,420,8.4,0.44,0.44,0
16,420,8.4,0.44,0.44,0
17,420,8.4,0.56,0.56,0
18,420,8.4,0.48,0.48,0
19,420,8.4,0.76,0.76,0
0,421,8.42,-0.64,0.64,0
1,421,8.42,0.64,0.64,0
2,421,8.42,-0.6,0.6,0
3,421,8.42,-0.52,0.52,0
4,421,8.42,0.76,0.76,0
5,421,8.42,-0.84,0.84,0
6,421,8.42,-0.24,0.24,0
7,421,8.42,0.68,0.68,0
8,421,8.42,0.6,0.6,0
9,421,8.42,-0.68,0.68,0
10,421,8.42,0.52,0.52,0
11,421,8.42,0.68,0.68,0
12,421,8.42,-0.68,0.68,0
13,421,8.42,-1.0,1.0,0
14,421,8.42,-0.16,0.16,0
15,421,8.42,0.44,0.44,0
16,421,8.42,0.4,0.4,0
17,421,8.42,0.56,0.56,0
18,421,8.42,0.52,0.52,0
19,421,8.42,0.76,0.76,0
0,422,8.44,-0.68,0.68,0
1,422,8.44,0.6,0.6,0
2,422,8.44,-0.6,0.6,0
3,422,8.44,-0.52,0.52,0
4,422,8.44,0.76,0.76,0
5,422,8.44,-0.8,0.8,0
6,422,8.44,-0.2,0.2,0
7,422,8.44,0.68,0.68,0
8,422,8.44,0.6,0.6,0
9,422,8.44,-0.68,0.68,0
10,422,8.44,0.48,0.48,0
11,422,8.44,0.68,0.68,0
12,422,8.44,-0.64,0.64,0
13,422,8.44,-1.0,1.0,0
14,422,8.44,-0.16,0.16,0
15,422,8.44,0.44,0.44,0
16,422,8.44,0.4,0.4,0
17,422,8.44,0.56,0.56,0
18,422,8.44,0.56,0.56,0
19,422,8.44,0.76,0.76,0
0,423,8.46,-0.68,0.68,0
1,423,8.46,0.6,0.6,0
2,423,8.46,-0.6,0.6,0
3,423,8.46,-0.52,0.52,0
4,423,8.46,0.76,0.76,0
5,423,8.46,-0.8,0.8,0
6,423,8.46,-0.2,0.2,0
7,423,8.46,0.68,0.68,0
8,423,8.46,0.56,0.56,0
9,423,8.46,-0.72,0.72,0
10,423,8.46,0.52,0.52,0
11,423,8.46,0.64,0.64,0
12,423,8.46,-0.64,0.64,0
13,423,8.46,-1.0,1.0,0
14,423,8.46,-0.16,0.16,0
15,423,8.46,0.44,0.44,0
16,423,8.46,0.4,0.4,0
17,423,8.46,0.52,0.52,0
18,423,8.46,0.52,0.52,0
19,423,8.46,0.72,0.72,0
0,424,8.48,-0.68,0.68,0
1,424,8.48,0.6,0.6,0
2,424,8.48,-0.6,0.6,0
3,424,8.48,-0.52,0.52,0
4,424,8.48,0.76,0.76,0
5,424,8.48,-0.8,0.8,0
6,424,8.48,-0.16,0.16,0
7,424,8.48,0.68,0.68,0
8,424,8.48,0.56,0.56,0
9,424,8.48,-0.72,0.72,0
10,424,8.48,0.52,0.52,0
11,424,8.48,0.64,0.64,0
12,424,8.48,-0.6,0.6,0
13,424,8.48,-1.0,1.0,0
14,424,8.48,-0.12,0.12,0
15,424,8.48,0.4,0.4,0
16,424,8.48,0.4,0.4,0
17,424,8.48,0.52,0.52,0
18,424,8.48,0.48,0.48,0
19,424,8.48,0.72,0.72,0
0,425,8.5,-0.68,0.68,0
1,425,8.5,0.6,0.6,0
2,425,8.5,-0.6,0.6,0
3,425,8.5,-0.52,0.52,0
4,425,8.5,0.76,0.76,0
5,425,8.5,-0.84,0.84,0
6,425,8.5,-0.16,0.16,0
7,425,8.5,0.68,0.68,0
8,425,8.5,0.56,0.56,0
9,425,8.5,-0.72,0.72,0
10,425,8.5,0.56,0.56,0
11,425,8.5,0.64,0.64,0
12,425,8.5,-0.6,0.6,0
13,425,8.5,-1.0,1.0,0
14,425,8.5,-0.16,0.16,0
15,425,8.5,0.4,0.4,0
16,425,8.5,0.4,0.4,0
17,425,8.5,0.52,0.52,0
18,425,8.5,0.48,0.48,0
19,425,8.5,0.72,0.72,0
0,426,8.52,-0.64,0.64,0
1,426,8.52,0.6,0.6,0
2,426,8.52,-0.64,0.64,0
3,426,8.52,-0.56,0.56,0
4,426,8.52,0.76,0.76,0
5,426,8.52,-0.8,0.8,0
6,426,8.52,-0.12,0.12,0
7,426,8.52,0.68,0.68,0
8,426,8.52,0.52,0.52,0
9,426,8.52,-0.72,0.72,0
10,426,8.52,0.56,0.56,0
11,426,8.52,0.64,0.64,0
12,426,8.52,-0.6,0.6,0
13,426,8.52,-1.0,1.0,0
14,426,8.52,-0.12,0.12,0
15,426,8.52,0.36,0.36,0
16,426,8.52,0.44,0.44,0
17,426,8.52,0.48,0.48,0
18,426,8.52,0.52,0.52,0
19,426,8.52,0.72,0.72,0
0,427,8.54,-0.64,0.64,0
1,427,8.54,0.64,0.64,0
2,427,8.54,-0.68,0.68,0
3,427,8.54,-0.6,0.6,0
4,427,8.54,0.76,0.76,0
5,427,8.54,-0.8,0.8,0
6,427,8.54,-0.12,0.12,0
7,427,8.54,0.68,0.68,0
8,427,8.54,0.52,0.52,0
9,427,8.54,-0.72,0.72,0
10,427,8.54,0.56,0.56,0
11,427,8.54,0.64,0.64,0
12,427,8.54,-0.6,0.6,0
13,427,8.54,-1.0,1.0,0
14,427,8.54,-0.08,0.08,0
15,427,8.54,0.36,0.36,0
16,427,8.54,0.44,0.44,0
17,427,8.54,0.48,0.48,0
18,427,8.54,0.52,0.52,0
19,427,8.54,0.76,0.76,0
0,428,8.56,-0.64,0.64,0
1,428,8.56,0.64,0.64,0
2,428,8.56,-0.68,0.68,0
3,428,8.56,-0.6,0.6,0
4,428,8.56,0.76,0.76,0
5,428,8.56,-0.8,0.8,0
6,428,8.56,-0.12,0.12,0
7,428,8.56,0.68,0.68,0
8,428,8.56,0.52,0.52,0
9,428,8.56,-0.72,0.72,0
10,428,8.56,0.52,0.52,0
11,428,8.56,0.64,0.64,0
12,428,8.56,-0.6,0.6,0
13,428,8.56,-1.0,1.0,0
14,428,8.56,-0.08,0.08,0
15,428,8.56,0.36,0.36,0
16,428,8.56,0.44,0.44,0
17,428,8.56,0.48,0.48,0
18,428,8.56,0.52,0.52,0
19,428,8.56,0.72,0.72,0
0,429,8.58,-0.68,0.68,0
1,429,8.58,0.64,0.64,0
2,429,8.58,-0.72,0.72,0
3,429,8.58,-0.6,0.6,0
4,429,8.58,0.76,0.76,0
5,429,8.58,-0.8,0.8,0
6,429,8.58,-0.12,0.12,0
7,429,8.58,0.68,0.68,0
8,429,8.58,0.56,0.56,0
9,429,8.58,-0.68,0.68,0
10,429,8.58,0.52,0.52,0
11,429,8.58,0.64,0.64,0
12,429,8.58,-0.64,0.64,0
13,429,8.58,-1.0,1.0,0
14,429,8.58,-0.08,0.08,0
15,429,8.58,0.36,0.36,0
16,429,8.58,0.44,0.44,0
17,429,8.58,0.48,0.48,0
18,429,8.58,0.52,0.52,0
19,429,8.58,0.76,0.76,0
0,430,8.6,-0.72,0.72,0
1,430,8.6,0.64,0.64,0
2,430,8.6,-0.72,0.72,0
3,430,8.6,-0.6,0.6,0
4,430,8.6,0.72,0.72,0
5,430,8.6,-0.8,0.8,0
6,430,8.6,-0.08,0.08,0
7,430,8.6,0.68,0.68,0
8,430,8.6,0.52,0.52,0
9,430,8.6,-0.68,0.68,0
10,430,8.6,0.52,0.52,0
11,430,8.6,0.64,0.64,0
12,430,8.6,-0.64,0.64,0
13,430,8.6,-1.0,1.0,0
14,430,8.6,-0.08,0.08,0
15,430,8.6,0.36,0.36,0
16,430,8.6,0.4,0.4,0
17,430,8.6,0.48,0.48,0
18,430,8.6,0.52,0.52,0
19,430,8.6,0.72,0.72,0
0,431,8.62,-0.76,0.76,0
1,431,8.62,0.68,0.68,0
2,431,8.62,-0.72,0.72,0
3,431,8.62,-0.64,0.64,0
4,431,8.62,0.72,0.72,0
5,431,8.62,-0.8,0.8,0
6,431,8.62,-0.04,0.04,0
7,431,8.62,0.68,0.68,0
8,431,8.62,0.52,0.52,0
9,431,8.62,-0.72,0.72,0
10,431,8.62,0.56,0.56,0
11,431,8.62,0.64,0.64,0
12,431,8.62,-0.64,0.64,0
13,431,8.62,-1.0,1.0,0
14,431,8.62,-0.04,0.04,0
15,431,8.62,0.4,0.4,0
16,431,8.62,0.4,0.4,0
17,431,8.62,0.48,0.48,0
18,431,8.62,0.48,0.48,0
19,431,8.62,0.72,0.72,0
0,432,8.64,-0.76,0.76,0
1,432,8.64,0.68,0.68,0
2,432,8.64,-0.72,0.72,0
3,432,8.64,-0.64,0.64,0
4,432,8.64,0.72,0.72,0
5,432,8.64,-0.8,0.8,0
6,432,8.64,-0.04,0.04,0
7,432,8.64,0.68,0.68,0
8,432,8.64,0.52,0.52,0
9,432,8.64,-0.72,0.72,0
10,432,8.64,0.56,0.56,0
11,432,8.64,0.64,0.64,0
12,432,8.64,-0.64,0.64,0
13,432,8.64,-1.0,1.0,0
14,432,8.64,0.0,0.0,0
15,432,8.64,0.44,0.44,0
16,432,8.64,0.4,0.4,0
17,432,8.64,0.48,0.48,0
18,432,8.64,0.48,0.48,0
19,432,8.64,0.72,0.72,0
0,433,8.66,-0.76,0.76,0
1,433,8.66,0.68,0.68,0
2,433,8.66,-0.68,0.68,0
3,433,8.66,-0.64,0.64,0
4,433,8.66,0.68,0.68,0
5,433,8.66,-0.76,0.76,0
6,433,8.66,-0.04,0.04,0
7,433,8.66,0.68,0.68,0
8,433,8.66,0.56,0.56,0
9,433,8.66,-0.68,0.68,0
10,433,8.66,0.6,0.6,0
11,433,8.66,0.68,0.68,0
12,433,8.66,-0.64,0.64,0
13,433,8.66,-1.0,1.0,0
14,433,8.66,-0.04,0.04,0
15,433,8.66,0.48,0.48,0
16,433,8.66,0.4,0.4,0
17,433,8.66,0.48,0.48,0
18,433,8.66,0.52,0.52,0
19,433,8.66,0.72,0.72,0
0,434,8.68,-0.76,0.76,0
1,434,8.68,0.68,0.68,0
2,434,8.68,-0.68,0.68,0
3,434,8.68,-0.6,0.6,0
4,434,8.68,0.68,0.68,0
5,434,8.68,-0.76,0.76,0
6,434,8.68,-0.04,0.04,0
7,434,8.68,0.68,0.68,0
8,434,8.68,0.56,0.56,0
9,434,8.68,-0.68,0.68,0
10,434,8.68,0.6,0.6,0
11,434,8.68,0.64,0.64,0
12,434,8.68,-0.64,0.64,0
13,434,8.68,-1.0,1.0,0
14,434,8.68,-0.08,0.08,0
15,434,8.68,0.48,0.48,0
16,434,8.68,0.4,0.4,0
17,434,8.68,0.48,0.48,0
18,434,8.68,0.56,0.56,0
19,434,8.68,0.72,0.72,0
0,435,8.7,-0.76,0.76,0
1,435,8.7,0.68,0.68,0
2,435,8.7,-0.72,0.72,0
3,435,8.7,-0.56,0.56,0
4,435,8.7,0.72,0.72,0
5,435,8.7,-0.76,0.76,0
6,435,8.7,-0.04,0.04,0
7,435,8.7,0.68,0.68,0
8,435,8.7,0.52,0.52,0
9,435,8.7,-0.68,0.68,0
10,435,8.7,0.64,0.64,0
11,435,8.7,0.64,0.64,0
12,435,8.7,-0.68,0.68,0
13,435,8.7,-1.0,1.0,0
14,435,8.7,-0.08,0.08,0
15,435,8.7,0.48,0.48,0
16,435,8.7,0.4,0.4,0
17,435,8.7,0.44,0.44,0
18,435,8.7,0.56,0.56,0
19,435,8.7,0.76,0.76,0
0,436,8.72,-0.76,0.76,0
1,436,8.72,0.68,0.68,0
2,436,8.72,-0.72,0.72,0
3,436,8.72,-0.52,0.52,0
4,436,8.72,0.72,0.72,0
5,436,8.72,-0.76,0.76,0
6,436,8.72,-0.04,0.04,0
7,436,8.72,0.68,0.68,0
8,436,8.72,0.52,0.52,0
9,436,8.72,-0.68,0.68,0
10,436,8.72,0.64,0.64,0
11,436,8.72,0.68,0.68,0
12,436,8.72,-0.68,0.68,0
13,436,8.72,-1.0,1.0,0
14,436,8.72,-0.12,0.12,0
15,436,8.72,0.52,0.52,0
16,436,8.72,0.44,0.44,0
17,436,8.72,0.44,0.44,0
18,436,8.72,0.52,0.52,0
19,436,8.72,0.72,0.72,0
0,437,8.74,-0.76,0.76,0
1,437,8.74,0.68,0.68,0
2,437,8.74,-0.72,0.72,0
3,437,8.74,-0.48,0.48,0
4,437,8.74,0.68,0.68,0
5,437,8.74,-0.76,0.76,0
6,437,8.74,-0.04,0.04,0
7,437,8.74,0.68,0.68,0
8,437,8.74,0.52,0.52,0
9,437,8.74,-0.68,0.68,0
10,437,8.74,0.64,0.64,0
11,437,8.74,0.68,0.68,0
12,437,8.74,-0.68,0.68,0
13,437,8.74,-1.0,1.0,0
14,437,8.74,-0.08,0.08,0
15,437,8.74,0.52,0.52,0
16,437,8.74,0.44,0.44,0
17,437,8.74,0.44,0.44,0
18,437,8.74,0.52,0.52,0
19,437,8.74,0.72,0.72,0
0,438,8.76,-0.76,0.76,0
1,438,8.76,0.68,0.68,0
2,438,8.76,-0.72,0.72,0
3,438,8.76,-0.48,0.48,0
4,438,8.76,0.68,0.68,0
5,438,8.76,-0.76,0.76,0
6,438,8.76,-0.08,0.08,0
7,438,8.76,0.68,0.68,0
8,438,8.76,0.52,0.52,0
9,438,8.76,-0.68,0.68,0
10,438,8.76,0.68,0.68,0
11,438,8.76,0.68,0.68,0
12,438,8.76,-0.68,0.68,0
13,438,8.76,-1.0,1.0,0
14,438,8.76,-0.04,0.04,0
15,438,8.76,0.52,0.52,0
16,438,8.76,0.48,0.48,0
17,438,8.76,0.44,0.44,0
18,438,8.76,0.52,0.52,0
19,438,8.76,0.72,0.72,0
0,439,8.78,-0.76,0.76,0
1,439,8.78,0.68,0.68,0
2,439,8.78,-0.72,0.72,0
3,439,8.78,-0.44,0.44,0
4,439,8.78,0.68,0.68,0
5,439,8.78,-0.76,0.76,0
6,439,8.78,-0.08,0.08,0
7,439,8.78,0.64,0.64,0
8,439,8.78,0.56,0.56,0
9,439,8.78,-0.68,0.68,0
10,439,8.78,0.68,0.68,0
11,439,8.78,0.68,0.68,0
12,439,8.78,-0.68,0.68,0
13,439,8.78,-1.0,1.0,0
14,439,8.78,-0.04,0.04,0
15,439,8.78,0.52,0.52,0
16,439,8.78,0.52,0.52,0
17,439,8.78,0.44,0.44,0
18,439,8.78,0.56,0.56,0
19,439,8.78,0.72,0.72,0
0,440,8.8,-0.76,0.76,0
1,440,8.8,0.68,0.68,0
2,440,8.8,-0.72,0.72,0
3,440,8.8,-0.44,0.44,0
4,440,8.8,0.64,0.64,0
5,440,8.8,-0.72,0.72,0
6,440,8.8,-0.04,0.04,0
7,440,8.8,0.64,0.64,0
8,440,8.8,0.56,0.56,0
9,440,8.8,-0.68,0.68,0
10,440,8.8,0.68,0.68,0
11,440,8.8,0.68,0.68,0
12,440,8.8,-0.68,0.68,0
13,440,8.8,-1.0,1.0,0
14,440,8.8,0.0,0.0,0
15,440,8.8,0.52,0.52,0
16,440,8.8,0.52,0.52,0
17,440,8.8,0.44,0.44,0
18,440,8.8,0.6,0.6,0
19,440,8.8,0.72,0.72,0
0,441,8.82,-0.72,0.72,0
1,441,8.82,0.68,0.68,0
2,441,8.82,-0.72,0.72,0
3,441,8.82,-0.48,0.48,0
4,441,8.82,0.68,0.68,0
5,441,8.82,-0.72,0.72,0
6,441,8.82,-0.04,0.04,0
7,441,8.82,0.68,0.68,0
8,441,8.82,0.56,0.56,0
9,441,8.82,-0.68,0.68,0
10,441,8.82,0.68,0.68,0
11,441,8.82,0.64,0.64,0
12,441,8.82,-0.64,0.64,0
13,441,8.82,-1.0,1.0,0
14,441,8.82,0.0,0.0,0
15,441,8.82,0.56,0.56,0
16,441,8.82,0.56,0.56,0
17,441,8.82,0.4,0.4,0
18,441,8.82,0.6,0.6,0
19,441,8.82,0.72,0.72,0
0,442,8.84,-0.76,0.76,0
1,442,8.84,0.68,0.68,0
2,442,8.84,-0.72,0.72,0
3,442,8.84,-0.44,0.44,0
4,442,8.84,0.68,0.68,0
5,442,8.84,-0.76,0.76,0
6,442,8.84,-0.04,0.04,0
7,442,8.84,0.68,0.68,0
8,442,8.84,0.56,0.56,0
9,442,8.84,-0.68,0.68,0
10,442,8.84,0.72,0.72,0
11,442,8.84,0.6,0.6,0
12,442,8.84,-0.64,0.64,0
13,442,8.84,-1.0,1.0,0
14,442,8.84,0.0,0.0,0
15,442,8.84,0.56,0.56,0
16,442,8.84,0.56,0.56,0
17,442,8.84,0.4,0.4,0
18,442,8.84,0.6,0.6,0
19,442,8.84,0.72,0.72,0
0,443,8.86,-0.8,0.8,0
1,443,8.86,0.68,0.68,0
2,443,8.86,-0.68,0.68,0
3,443,8.86,-0.44,0.44,0
4,443,8.86,0.72,0.72,0
5,443,8.86,-0.72,0.72,0
6,443,8.86,-0.08,0.08,0
7,443,8.86,0.72,0.72,0
8,443,8.86,0.52,0.52,0
9,443,8.86,-0.68,0.68,0
10,443,8.86,0.72,0.72,0
11,443,8.86,0.6,0.6,0
12,443,8.86,-0.64,0.64,0
13,443,8.86,-1.0,1.0,0
14,443,8.86,-0.04,0.04,0
15,443,8.86,0.56,0.56,0
16,443,8.86,0.6,0.6,0
17,443,8.86,0.36,0.36,0
18,443,8.86,0.6,0.6,0
19,443,8.86,0.72,0.72,0
0,444,8.88,-0.76,0.76,0
1,444,8.88,0.68,0.68,0
2,444,8.88,-0.68,0.68,0
3,444,8.88,-0.48,0.48,0
4,444,8.88,0.72,0.72,0
5,444,8.88,-0.72,0.72,0
6,444,8.88,-0.04,0.04,0
7,444,8.88,0.72,0.72,0
8,444,8.88,0.52,0.52,0
9,444,8.88,-0.68,0.68,0
10,444,8.88,0.72,0.72,0
11,444,8.88,0.6,0.6,0
12,444,8.88,-0.64,0.64,0
13,444,8.88,-1.0,1.0,0
14,444,8.88,-0.04,0.04,0
15,444,8.88,0.52,0.52,0
16,444,8.88,0.6,0.6,0
17,444,8.88,0.36,0.36,0
18,444,8.88,0.6,0.6,0
19,444,8.88,0.76,0.76,0
0,445,8.9,-0.76,0.76,0
1,445,8.9,0.68,0.68,0
2,445,8.9,-0.68,0.68,0
3,445,8.9,-0.48,0.48,0
4,445,8.9,0.72,0.72,0
5,445,8.9,-0.68,0.68,0
6,445,8.9,-0.08,0.08,0
7,445,8.9,0.68,0.68,0
8,445,8.9,0.52,0.52,0
9,445,8.9,-0.64,0.64,0
10,445,8.9,0.68,0.68,0
11,445,8.9,0.6,0.6,0
12,445,8.9,-0.64,0.64,0
13,445,8.9,-1.0,1.0,0
14,445,8.9,-0.04,0.04,0
15,445,8.9,0.52,0.52,0
16,445,8.9,0.6,0.6,0
17,445,8.9,0.4,0.4,0
18,445,8.9,0.6,0.6,0
19,445,8.9,0.76,0.76,0
0,446,8.92,-0.76,0.76,0
1,446,8.92,0.64,0.64,0
2,446,8.92,-0.68,0.68,0
3,446,8.92,-0.48,0.48,0
4,446,8.92,0.72,0.72,0
5,446,8.92,-0.68,0.68,0
6,446,8.92,-0.04,0.04,0
7,446,8.92,0.68,0.68,0
8,446,8.92,0.52,0.52,0
9,446,8.92,-0.64,0.64,0
10,446,8.92,0.68,0.68,0
11,446,8.92,0.64,0.64,0
12,446,8.92,-0.64,0.64,0
13,446,8.92,-1.0,1.0,0
14,446,8.92,0.0,0.0,0
15,446,8.92,0.52,0.52,0
16,446,8.92,0.6,0.6,0
17,446,8.92,0.44,0.44,0
18,446,8.92,0.64,0.64,0
19,446,8.92,0.72,0.72,0
0,447,8.94,-0.8,0.8,0
1,447,8.94,0.68,0.68,0
2,447,8.94,-0.68,0.68,0
3,447,8.94,-0.52,0.52,0
4,447,8.94,0.72,0.72,0
5,447,8.94,-0.64,0.64,0
6,447,8.94,-0.04,0.04,0
7,447,8.94,0.64,0.64,0
8,447,8.94,0.52,0.52,0
9,447,8.94,-0.64,0.64,0
10,447,8.94,0.68,0.68,0
11,447,8.94,0.64,0.64,0
12,447,8.94,-0.68,0.68,0
13,447,8.94,-1.0,1.0,0
14,447,8.94,0.04,0.04,0
15,447,8.94,0.56,0.56,0
16,447,8.94,0.64,0.64,0
17,447,8.94,0.48,0.48,0
18,447,8.94,0.68,0.68,0
19,447,8.94,0.72,0.72,0
0,448,8.96,-0.8,0.8,0
1,448,8.96,0.68,0.68,0
2,448,8.96,-0.72,0.72,0
3,448,8.96,-0.56,0.56,0
4,448,8.96,0.72,0.72,0
5,448,8.96,-0.6,0.6,0
6,448,8.96,0.0,0.0,0
7,448,8.96,0.64,0.64,0
8,448,8.96,0.48,0.48,0
9,448,8.96,-0.64,0.64,0
10,448,8.96,0.68,0.68,0
11,448,8.96,0.64,0.64,0
12,448,8.96,-0.68,0.68,0
13,448,8.96,-1.0,1.0,0
14,448,8.96,0.04,0.04,0
15,448,8.96,0.56,0.56,0
16,448,8.96,0.64,0.64,0
17,448,8.96,0.48,0.48,0
18,448,8.96,0.64,0.64,0
19,448,8.96,0.72,0.72,0
0,449,8.98,-0.8,0.8,0
1,449,8.98,0.64,0.64,0
2,449,8.98,-0.68,0.68,0
3,449,8.98,-0.56,0.56,0
4,449,8.98,0.72,0.72,0
5,449,8.98,-0.64,0.64,0
6,449,8.98,0.0,0.0,0
7,449,8.98,0.64,0.64,0
8,449,8.98,0.52,0.52,0
9,449,8.98,-0.64,0.64,0
10,449,8.98,0.68,0.68,0
11,449,8.98,0.64,0.64,0
12,449,8.98,-0.68,0.68,0
13,449,8.98,-1.0,1.0,0
14,449,8.98,0.04,0.04,0
15,449,8.98,0.6,0.6,0
16,449,8.98,0.64,0.64,0
17,449,8.98,0.52,0.52,0
18,449,8.98,0.64,0.64,0
19,449,8.98,0.72,0.72,0
0,450,9.0,-0.8,0.8,0
1,450,9.0,0.6,0.6,0
2,450,9.0,-0.68,0.68,0
3,450,9.0,-0.56,0.56,0
4,450,9.0,0.72,0.72,0
5,450,9.0,-0.64,0.64,0
6,450,9.0,0.0,0.0,0
7,450,9.0,0.64,0.64,0
8,450,9.0,0.52,0.52,0
9,450,9.0,-0.64,0.64,0
10,450,9.0,0.68,0.68,0
11,450,9.0,0.64,0.64,0
12,450,9.0,-0.68,0.68,0
13,450,9.0,-1.0,1.0,0
