model_label,q,n_display,rel,leader_share,n_valid,k_leader,p_leader,rest_share,lead,beta_eff,beta_eff_ci_lo,beta_eff_ci_hi,at_boundary
qwen25_32b_it,5,99,0.8,0.8080808080808081,150,148,0.9866666666666667,0.04797979797979798,0.76010101010101,3.598593157218344,2.776331558107968,4.420854756328719,False
qwen25_32b_it,5,99,1.0,0.9595959595959596,150,150,1.0,0.01010101010101011,0.9494949494949494,3.7353566912819547,2.2732851015114424,5.197428281052467,True
qwen25_32b_it,5,199,0.03,0.2261306532663316,150,41,0.2733333333333333,0.1934673366834171,0.03266331658291452,6.368968044684436,0.8997761543346143,11.838159935034259,False
qwen25_32b_it,5,199,0.06,0.2462311557788944,150,57,0.38,0.1884422110552764,0.05778894472361801,7.787976376220978,4.9459372168251186,10.63001553561684,False
qwen25_32b_it,5,199,0.1,0.2814070351758794,150,74,0.49333333333333335,0.17964824120603015,0.10175879396984924,6.681499910837283,5.113905363239156,8.249094458435408,False
qwen25_32b_it,5,199,0.15,0.3165829145728643,150,98,0.6533333333333333,0.17085427135678394,0.14572864321608037,6.915379486213292,5.76624234709332,8.064516625333262,False
qwen25_32b_it,5,199,0.2,0.3567839195979899,150,116,0.7733333333333333,0.16080402010050254,0.19597989949748734,6.641564560353569,5.672326391340035,7.610802729367102,False
qwen25_32b_it,5,199,0.25,0.3969849246231156,150,128,0.8533333333333334,0.1507537688442211,0.24623115577889448,6.35319268666034,5.443638195104987,7.262747178215693,False
qwen25_32b_it,5,199,0.4,0.5125628140703518,150,145,0.9666666666666667,0.12185929648241206,0.3907035175879397,5.965805458155047,4.87623734056463,7.055373575745463,False
qwen25_32b_it,5,199,0.6,0.6683417085427136,150,148,0.9866666666666667,0.0829145728643216,0.585427135678392,4.672305274292746,3.604705510016672,5.7399050385688195,False
qwen25_32b_it,5,199,0.8,0.8241206030150754,150,149,0.9933333333333333,0.04396984924623115,0.7801507537688442,3.83780033340628,2.8070112961788145,4.868589370633746,False
qwen25_32b_it,5,199,1.0,0.9798994974874372,150,150,1.0,0.0050251256281406975,0.9748743718592965,3.638112166360525,2.214103462921641,5.062120869799409,True
qwen25_32b_it,5,399,0.03,0.2230576441102756,150,41,0.2733333333333333,0.1942355889724311,0.0288220551378445,7.217792713082423,1.0196938851941566,13.415891540970689,False
qwen25_32b_it,5,399,0.06,0.2481203007518796,150,54,0.36,0.1879699248120301,0.06015037593984951,6.774288952567,4.013620225974222,9.534957679159776,False
qwen25_32b_it,5,399,0.1,0.2807017543859649,150,78,0.52,0.17982456140350878,0.10087719298245612,7.265301406149096,5.682896106833856,8.847706705464336,False
qwen25_32b_it,5,399,0.15,0.3182957393483709,150,93,0.62,0.17042606516290726,0.14786967418546365,6.331490415210846,5.220793142160178,7.442187688261513,False
qwen25_32b_it,5,399,0.2,0.3583959899749373,150,113,0.7533333333333333,0.16040100250626566,0.19799498746867167,6.297523732664103,5.365242827610266,7.229804637717939,False
qwen25_32b_it,5,399,0.25,0.3984962406015037,150,134,0.8933333333333333,0.15037593984962408,0.2481203007518796,7.021791785468914,5.991526335070665,8.052057235867164,False
qwen25_32b_it,5,399,0.4,0.5162907268170426,150,142,0.9466666666666667,0.12092731829573936,0.39536340852130325,5.318613339890961,4.443425686888799,6.193800992893124,False
qwen25_32b_it,5,399,0.6,0.6741854636591479,150,147,0.98,0.08145363408521303,0.5927318295739349,4.325193377998635,3.431010668894185,5.219376087103083,False
qwen25_32b_it,5,399,0.8,0.8320802005012531,150,149,0.9933333333333333,0.04197994987468673,0.7901002506265664,3.789472058193723,2.7716634399431355,4.807280676444311,False
qwen25_32b_it,5,399,1.0,0.9899749373433584,150,150,1.0,0.002506265664160401,0.987468671679198,3.5917112255350707,2.185864508467624,4.997557942602517,True
qwen25_32b_it,5,799,0.03,0.2240300375469336,150,37,0.24666666666666667,0.1939924906132666,0.030037546933667003,4.641398610055512,-1.5038084709703212,10.786605691081343,False
qwen25_32b_it,5,799,0.06,0.2478097622027534,150,61,0.4066666666666667,0.18804755944931165,0.05976220275344174,8.459300896445987,5.743243913662002,11.175357879229969,False
qwen25_32b_it,5,799,0.1,0.2803504380475594,150,76,0.5066666666666667,0.17991239048811014,0.10043804755944924,7.03312146589986,5.444913267180357,8.621329664619365,False
qwen25_32b_it,5,799,0.15,0.3191489361702128,150,89,0.5933333333333334,0.1702127659574468,0.14893617021276598,5.91359308176048,4.823746687408084,7.003439476112875,False
qwen25_32b_it,5,799,0.2,0.3591989987484355,150,117,0.78,0.16020025031289112,0.1989987484355444,6.63619062088866,5.671644791519951,7.600736450257368,False
qwen25_32b_it,5,799,0.25,0.3992490613266583,150,123,0.82,0.1501877346683354,0.24906132665832292,5.798470503768346,4.968794696577073,6.628146310959619,False
qwen25_32b_it,5,799,0.4,0.5181476846057572,150,141,0.94,0.1204630788485607,0.39768460575719655,5.138874148540918,4.31295840086693,5.964789896214906,False
qwen25_32b_it,5,799,0.6,0.6770963704630788,150,147,0.98,0.0807259073842303,0.5963704630788484,4.298804087256153,3.41007705271356,5.187531121798746,False
qwen25_32b_it,5,799,0.8,0.8360450563204005,150,149,0.9933333333333333,0.04098873591989988,0.7950563204005006,3.7658499732610213,2.75438597538402,4.777313971138023,False
qwen25_32b_it,5,799,1.0,0.9949937421777222,150,150,1.0,0.0012515644555694538,0.9937421777221527,3.5690367103709955,2.1720651201450067,4.966008300596984,True
qwen25_32b_it,10,24,0.06,0.1666666666666666,150,24,0.16,0.0925925925925926,0.074074074074074,3.7506738603554552,0.8304239928719267,6.670923727838983,False
qwen25_32b_it,10,24,0.15,0.2083333333333333,150,65,0.43333333333333335,0.08796296296296297,0.12037037037037032,8.020073121374958,6.683196756951438,9.356949485798477,False
qwen25_32b_it,10,24,0.25,0.25,150,99,0.66,0.08333333333333333,0.16666666666666669,8.567401241493227,7.558030655508721,9.576771827477737,False
qwen25_32b_it,10,24,0.4,0.3333333333333333,150,122,0.8133333333333334,0.07407407407407408,0.25925925925925924,7.049760788660908,6.263639062449851,7.835882514871966,False
qwen25_32b_it,10,24,0.6,0.4166666666666667,150,142,0.9466666666666667,0.06481481481481481,0.35185185185185186,7.128711113990194,6.145293883796431,8.112128344183958,False
qwen25_32b_it,10,24,0.8,0.5416666666666666,150,147,0.98,0.05092592592592593,0.4907407407407407,6.050332988104136,4.97031148359069,7.130354492617583,False
qwen25_32b_it,10,24,1.0,0.625,150,143,0.9533333333333334,0.041666666666666664,0.5833333333333334,4.413134221708826,3.783858214949529,5.042410228468122,False
qwen25_32b_it,10,49,0.03,0.1224489795918367,150,19,0.12666666666666668,0.09750566893424037,0.024943310657596335,5.785763470820585,-3.748349015426541,15.319875957067714,False
qwen25_32b_it,10,49,0.06,0.1428571428571428,150,44,0.29333333333333333,0.09523809523809525,0.04761904761904755,13.907972204268832,10.23448074303659,17.581463665501076,False
qwen25_32b_it,10,49,0.1,0.1632653061224489,150,59,0.3933333333333333,0.09297052154195012,0.07029478458049879,12.567517833296638,10.245730620079652,14.889305046513625,False
qwen25_32b_it,10,49,0.15,0.2040816326530612,150,88,0.5866666666666667,0.08843537414965986,0.11564625850340134,11.003644240392322,9.603504705500834,12.40378377528381,False
qwen25_32b_it,10,49,0.2,0.2448979591836734,150,118,0.7866666666666666,0.08390022675736962,0.16099773242630377,10.841449118464018,9.636152510260379,12.046745726667657,False
qwen25_32b_it,10,49,0.25,0.2857142857142857,150,134,0.8933333333333333,0.07936507936507936,0.20634920634920634,10.408153419796518,9.16933221020834,11.646974629384696,False
qwen25_32b_it,10,49,0.4,0.3877551020408163,150,149,0.9933333333333333,0.06802721088435375,0.31972789115646255,10.63256608215577,8.117393441254892,13.14773872305665,False
qwen25_32b_it,10,49,0.6,0.5306122448979592,150,146,0.9733333333333334,0.05215419501133786,0.47845804988662133,5.935914977669493,4.955645197736722,6.916184757602264,False
qwen25_32b_it,10,49,0.8,0.673469387755102,150,149,0.9933333333333333,0.036281179138321996,0.63718820861678,5.3352021978077,4.073140481199074,6.597263914416325,False
qwen25_32b_it,10,49,1.0,0.8163265306122449,150,148,0.9866666666666667,0.02040816326530612,0.7959183673469388,3.9460823254043103,3.160823563083737,4.731341087724883,False
qwen25_32b_it,10,99,0.03,0.1212121212121212,147,23,0.1564625850340136,0.09764309764309764,0.02356902356902356,11.241859066194749,1.890026216600114,20.593691915789382,False
qwen25_32b_it,10,99,0.06,0.1515151515151515,149,46,0.3087248322147651,0.09427609427609428,0.057239057239057214,12.204125509869407,9.18151225974781,15.226738759991004,False
qwen25_32b_it,10,99,0.1,0.1818181818181818,150,68,0.4533333333333333,0.09090909090909091,0.09090909090909088,11.061930160950704,9.299812213886037,12.824048108015372,False
qwen25_32b_it,10,99,0.15,0.2222222222222222,150,95,0.6333333333333333,0.08641975308641975,0.13580246913580246,10.088063278623261,8.870031257522209,11.306095299724314,False
qwen25_32b_it,10,99,0.2,0.2626262626262626,150,119,0.7933333333333333,0.08193041526374861,0.18069584736251398,9.769326341499045,8.683082948727916,10.855569734270176,False
qwen25_32b_it,10,99,0.25,0.303030303030303,149,127,0.8523489932885906,0.07744107744107745,0.22558922558922553,8.7145687531278,7.7212079930963835,9.707929513159216,False
qwen25_32b_it,10,99,0.4,0.4242424242424242,149,144,0.9664429530201343,0.06397306397306397,0.36026936026936024,7.585652008491279,6.403892491247367,8.767411525735191,False
qwen25_32b_it,10,99,0.6,0.5858585858585859,150,148,0.9866666666666667,0.04601571268237935,0.5398428731762065,5.81791398555197,4.660166235037413,6.9756617360665265,False
qwen25_32b_it,10,99,0.8,0.7474747474747475,150,149,0.9933333333333333,0.028058361391694722,0.7194163860830528,4.725396858887974,3.60758683964714,5.843206878128808,False
qwen25_32b_it,10,99,1.0,0.9090909090909092,150,150,1.0,0.010101010101010091,0.8989898989898991,4.396231176215864,2.852020733087458,5.94044161934427,True
qwen25_32b_it,10,199,0.03,0.1256281407035175,150,21,0.14,0.09715242881072028,0.028475711892797212,7.051564379534019,-0.9631093062278824,15.06623806529592,False
qwen25_32b_it,10,199,0.06,0.1507537688442211,149,51,0.3422818791946309,0.0943606923506421,0.056393076493579,13.731737414647077,10.743437464883085,16.720037364411066,False
qwen25_32b_it,10,199,0.1,0.185929648241206,149,70,0.4697986577181208,0.09045226130653267,0.09547738693467334,10.877341390350978,9.198177610262164,12.556505170439793,False
qwen25_32b_it,10,199,0.15,0.2311557788944723,148,103,0.6959459459459459,0.08542713567839197,0.14572864321608034,10.358580844014883,9.162395670303155,11.554766017726612,False
qwen25_32b_it,10,199,0.2,0.271356783919598,150,118,0.7866666666666666,0.08096035734226688,0.19039642657733113,9.167444765981088,8.14825536043263,10.186634171529548,False
qwen25_32b_it,10,199,0.25,0.3115577889447236,150,126,0.84,0.07649357900614182,0.23506420993858176,8.165415247510719,7.245178155461279,9.085652339560161,False
qwen25_32b_it,10,199,0.4,0.4422110552763819,150,146,0.9733333333333334,0.06197654941373535,0.3802345058626465,7.469301866923323,6.235805274589207,8.70279845925744,False
qwen25_32b_it,10,199,0.6,0.6130653266331658,150,150,1.0,0.042992741485203795,0.570072585147962,6.932744222416453,4.497563814772681,9.367924630060225,True
qwen25_32b_it,10,199,0.8,0.7839195979899497,150,149,0.9933333333333333,0.024008933556672257,0.7599106644332775,4.47358892319886,3.4153449979482526,5.531832848449467,False
qwen25_32b_it,10,199,1.0,0.9547738693467336,150,149,0.9933333333333333,0.005025125628140713,0.9497487437185929,3.579397133729364,2.7326775674353745,4.4261167000233534,False
qwen25_32b_it,10,399,0.03,0.12531328320802,150,20,0.13333333333333333,0.09718741297688667,0.028125870231133318,6.155831515117546,-2.1221870168176986,14.433850047052792,False
qwen25_32b_it,10,399,0.06,0.1528822055137844,150,43,0.2866666666666667,0.09412419938735729,0.058758006126427106,10.998455811129249,8.001373720154245,13.995537902104251,False
qwen25_32b_it,10,399,0.1,0.18796992481203,150,82,0.5466666666666666,0.09022556390977444,0.09774436090225556,12.190928987667464,10.552036071866059,13.829821903468869,False
qwen25_32b_it,10,399,0.15,0.2305764411027568,150,106,0.7066666666666667,0.08549150654413813,0.14508493455861865,10.57959733259962,9.373902438413992,11.78529222678525,False
qwen25_32b_it,10,399,0.2,0.2756892230576441,150,123,0.82,0.08047897521581732,0.19521024784182678,9.47511662330644,8.416564833531508,10.533668413081369,False
qwen25_32b_it,10,399,0.25,0.3208020050125313,150,134,0.8933333333333333,0.07546644388749651,0.2453355611250348,8.75419033379026,7.712230610402247,9.796150057178275,False
qwen25_32b_it,10,399,0.4,0.4511278195488721,150,143,0.9533333333333334,0.060985797827903095,0.390142021720969,6.598438908582844,5.6575567421595485,7.539321075006139,False
qwen25_32b_it,10,399,0.6,0.6265664160401002,150,150,1.0,0.041492620439988866,0.5850737956001113,6.754989628255013,4.382246906350601,9.127732350159423,True
qwen25_32b_it,10,399,0.8,0.8020050125313283,150,149,0.9933333333333333,0.021999443052074637,0.7800055694792536,4.358338022251539,3.327357121811882,5.389318922691197,False
qwen25_32b_it,10,399,1.0,0.9774436090225564,150,150,1.0,0.002506265664160395,0.9749373433583961,4.053765555259576,2.6298488289753243,5.477682281543829,True
qwen25_32b_it,10,799,0.03,0.1264080100125156,150,24,0.16,0.09706577666527605,0.029342233347239538,9.468525795968445,2.096394218972102,16.840657372964785,False
qwen25_32b_it,10,799,0.06,0.1539424280350438,149,49,0.3288590604026846,0.09400639688499514,0.059936031150048655,12.421906246043832,9.582692470659705,15.261120021427958,False
qwen25_32b_it,10,799,0.1,0.1889862327909887,149,82,0.5503355704697986,0.09011264080100126,0.09887359198998744,12.126065335227212,10.499346360262871,13.75278431019155,False
qwen25_32b_it,10,799,0.15,0.2327909887359199,150,105,0.7,0.0852454456960089,0.14754554303991102,10.295882687129348,9.117852210800146,11.473913163458551,False
qwen25_32b_it,10,799,0.2,0.2778473091364205,150,119,0.7933333333333333,0.08023918787373106,0.1976081212626894,8.933219394821515,7.939942048503405,9.926496741139626,False
qwen25_32b_it,10,799,0.25,0.3229036295369211,150,133,0.8866666666666667,0.0752329300514532,0.24767069948546788,8.537798744528518,7.5318397886518245,9.54375770040521,False
qwen25_32b_it,10,799,0.4,0.4555694618272841,150,146,0.9733333333333334,0.06049228201919066,0.3950771798080934,7.1886872987401835,6.0015320003824195,8.375842597097947,False
qwen25_32b_it,10,799,0.6,0.6332916145181476,150,147,0.98,0.040745376164650265,0.5925462383534974,5.010823966346825,4.116361190558064,5.905286742135585,False
qwen25_32b_it,10,799,0.8,0.8110137672090113,150,150,1.0,0.020998470310109856,0.7900152968989015,5.00264670387554,3.245428083253304,6.759865324497775,True
qwen25_32b_it,10,799,1.0,0.9887359198998747,150,150,1.0,0.0012515644555694723,0.9874843554443052,4.002258262880854,2.5964338742377167,5.4080826515239915,True
qwen25_32b_it,25,49,0.03,0.0612244897959183,150,19,0.12666666666666668,0.0391156462585034,0.022108843537414893,28.709358817242347,17.952924217373774,39.46579341711092,False
qwen25_32b_it,25,49,0.1,0.0816326530612244,150,31,0.20666666666666667,0.03826530612244899,0.04336734693877541,21.268594173080146,16.742615893251024,25.794572452909268,False
qwen25_32b_it,25,49,0.15,0.1020408163265306,150,42,0.28,0.03741496598639456,0.06462585034013604,17.33677562077774,14.59268187057239,20.08086937098309,False
qwen25_32b_it,25,49,0.2,0.1428571428571428,150,72,0.48,0.03571428571428572,0.10714285714285707,14.459861581294334,12.969994603576476,15.949728559012192,False
qwen25_32b_it,25,49,0.25,0.1632653061224489,150,91,0.6066666666666667,0.034863945578231297,0.1284013605442176,14.05131719315079,12.780228387681008,15.322405998620575,False
qwen25_32b_it,25,49,0.4,0.2244897959183673,150,117,0.78,0.03231292517006803,0.19217687074829926,11.533507408670223,10.534722216124901,12.532292601215543,False
qwen25_32b_it,25,49,0.6,0.3265306122448979,150,144,0.96,0.028061224489795922,0.29846938775510196,10.51955647483567,9.203046503756738,11.8360664459146,False
qwen25_32b_it,25,49,0.8,0.4081632653061224,150,148,0.9866666666666667,0.02465986394557823,0.38350340136054417,9.46842717815816,7.838710545049388,11.098143811266935,False
qwen25_32b_it,25,49,1.0,0.5102040816326531,150,148,0.9866666666666667,0.02040816326530612,0.4897959183673469,7.413646974564809,6.137601485793877,8.68969246333574,False
qwen25_32b_it,25,99,0.03,0.0606060606060606,150,18,0.12,0.039141414141414144,0.021464646464646457,28.168223478491505,16.836472914318197,39.49997404266482,False
qwen25_32b_it,25,99,0.06,0.0808080808080808,150,30,0.2,0.0382996632996633,0.0425084175084175,21.22086479311243,16.54786062133238,25.89386896489248,False
qwen25_32b_it,25,99,0.1,0.1111111111111111,150,56,0.37333333333333335,0.037037037037037035,0.07407407407407407,17.979938779504348,15.755050594981736,20.20482696402696,False
qwen25_32b_it,25,99,0.15,0.1515151515151515,150,75,0.5,0.03535353535353535,0.11616161616161613,13.67944909584551,12.30634029115024,15.052557900540776,False
qwen25_32b_it,25,99,0.2,0.1818181818181818,150,112,0.7466666666666667,0.034090909090909095,0.1477272727272727,14.385795974672465,13.147149864308709,15.624442085036222,False
qwen25_32b_it,25,99,0.25,0.2222222222222222,150,115,0.7666666666666667,0.032407407407407406,0.1898148148148148,11.47906096813341,10.488276305385558,12.469845630881263,False
qwen25_32b_it,25,99,0.4,0.3232323232323232,150,140,0.9333333333333333,0.0281986531986532,0.29503367003367,9.781741286171789,8.719042569729046,10.844440002614531,False
qwen25_32b_it,25,99,0.6,0.4747474747474747,150,145,0.9666666666666667,0.021885521885521887,0.4528619528619528,7.125219709822147,6.185202352426676,8.06523706721762,False
